                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    260,                 1.1661,                 1.4583,                 1.2137,                 1.4211,                 1.8789,                 1.2014,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0048916,              0.0048916,              0.0048916
                    261,                  1.171,                  1.467,                 1.2175,                 1.4211,                 1.8853,                 1.2042,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0048718,              0.0048718,              0.0048718
                    262,                 1.1749,                 1.4725,                 1.2187,                 1.4249,                 1.8874,                 1.2056,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,               0.004852,               0.004852,               0.004852
                    263,                 1.1665,                 1.4706,                 1.2132,                 1.4201,                 1.8924,                  1.201,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0048322,              0.0048322,              0.0048322
                    264,                 1.1624,                 1.4538,                 1.2121,                 1.4184,                 1.8776,                 1.1996,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0048124,              0.0048124,              0.0048124
                    265,                 1.1686,                 1.4644,                 1.2178,                 1.4158,                 1.8826,                 1.2048,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0047926,              0.0047926,              0.0047926
                    266,                 1.1631,                  1.457,                 1.2118,                 1.4191,                 1.8761,                 1.2013,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0047728,              0.0047728,              0.0047728
                    267,                 1.1717,                 1.4611,                 1.2153,                 1.4234,                 1.8857,                 1.2026,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,               0.004753,               0.004753,               0.004753
                    268,                 1.1694,                 1.4607,                 1.2161,                 1.4221,                 1.8837,                  1.205,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0047332,              0.0047332,              0.0047332
                    269,                 1.1649,                 1.4608,                 1.2143,                 1.4177,                 1.8848,                 1.2013,                 0.4895,                 0.3763,                0.49808,                0.35141,                 1.1338,                 1.2259,                 1.1753,                 1.3368,                 1.5892,                 1.1682,              0.0047134,              0.0047134,              0.0047134
                    270,                  1.164,                  1.468,                 1.2133,                  1.414,                 1.8846,                 1.1994,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0046936,              0.0046936,              0.0046936
                    271,                  1.164,                 1.4481,                 1.2132,                 1.4175,                 1.8674,                 1.2006,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0046738,              0.0046738,              0.0046738
                    272,                 1.1657,                 1.4513,                 1.2141,                 1.4175,                 1.8717,                 1.2029,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,               0.004654,               0.004654,               0.004654
                    273,                 1.1669,                 1.4591,                 1.2133,                 1.4195,                 1.8831,                  1.201,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0046342,              0.0046342,              0.0046342
                    274,                  1.167,                 1.4545,                 1.2137,                  1.418,                 1.8742,                 1.2002,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0046144,              0.0046144,              0.0046144
                    275,                 1.1584,                 1.4416,                 1.2076,                 1.4124,                 1.8638,                 1.1967,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0045946,              0.0045946,              0.0045946
                    276,                 1.1662,                 1.4523,                 1.2119,                 1.4248,                 1.8751,                 1.1994,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0045748,              0.0045748,              0.0045748
                    277,                 1.1652,                 1.4551,                 1.2119,                 1.4184,                 1.8787,                 1.1991,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,               0.004555,               0.004555,               0.004555
                    278,                 1.1607,                 1.4513,                 1.2101,                  1.413,                   1.87,                 1.1983,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0045352,              0.0045352,              0.0045352
                    279,                 1.1662,                 1.4479,                 1.2123,                 1.4207,                 1.8664,                 1.1999,                 0.4893,                0.38116,                0.50101,                0.35338,                 1.1318,                 1.2216,                 1.1732,                 1.3352,                 1.5847,                  1.167,              0.0045154,              0.0045154,              0.0045154
                    280,                 1.1669,                 1.4492,                 1.2121,                 1.4221,                  1.874,                 1.1991,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0044956,              0.0044956,              0.0044956
                    281,                   1.17,                 1.4592,                 1.2155,                 1.4233,                 1.8818,                 1.2025,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0044758,              0.0044758,              0.0044758
                    282,                 1.1572,                 1.4398,                 1.2073,                 1.4115,                 1.8588,                 1.1973,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,               0.004456,               0.004456,               0.004456
                    283,                  1.166,                 1.4474,                 1.2115,                 1.4234,                 1.8694,                 1.1991,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0044362,              0.0044362,              0.0044362
                    284,                  1.164,                 1.4456,                 1.2116,                 1.4165,                 1.8593,                 1.1983,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0044164,              0.0044164,              0.0044164
                    285,                 1.1696,                 1.4524,                 1.2131,                 1.4219,                 1.8732,                 1.1987,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0043966,              0.0043966,              0.0043966
                    286,                 1.1608,                   1.44,                 1.2099,                 1.4164,                 1.8569,                 1.1966,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0043768,              0.0043768,              0.0043768
                    287,                 1.1571,                 1.4401,                 1.2078,                 1.4108,                  1.853,                 1.1958,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,               0.004357,               0.004357,               0.004357
                    288,                 1.1605,                 1.4538,                 1.2116,                 1.4111,                 1.8752,                 1.1973,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0043372,              0.0043372,              0.0043372
                    289,                 1.1656,                 1.4544,                 1.2083,                 1.4215,                 1.8746,                 1.1965,                0.49078,                0.38295,                0.50386,                0.35516,                  1.131,                 1.2174,                  1.172,                 1.3327,                  1.579,                 1.1654,              0.0043174,              0.0043174,              0.0043174
                    290,                 1.1591,                 1.4471,                 1.2081,                 1.4103,                 1.8658,                  1.196,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0042976,              0.0042976,              0.0042976
                    291,                 1.1624,                  1.441,                 1.2098,                  1.416,                 1.8606,                 1.1978,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0042778,              0.0042778,              0.0042778
                    292,                 1.1605,                 1.4508,                 1.2101,                  1.411,                 1.8704,                 1.1976,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,               0.004258,               0.004258,               0.004258
                    293,                 1.1572,                 1.4416,                 1.2094,                 1.4076,                 1.8616,                 1.1964,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0042382,              0.0042382,              0.0042382
                    294,                 1.1596,                 1.4333,                 1.2058,                 1.4107,                 1.8485,                 1.1937,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0042184,              0.0042184,              0.0042184
                    295,                 1.1645,                 1.4403,                 1.2106,                 1.4168,                 1.8573,                 1.1987,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0041986,              0.0041986,              0.0041986
                    296,                 1.1567,                 1.4344,                 1.2072,                 1.4095,                 1.8532,                 1.1961,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0041788,              0.0041788,              0.0041788
                    297,                 1.1588,                 1.4342,                 1.2104,                 1.4105,                 1.8512,                 1.1975,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,               0.004159,               0.004159,               0.004159
                    298,                  1.158,                 1.4337,                 1.2086,                 1.4101,                 1.8521,                 1.1964,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0041392,              0.0041392,              0.0041392
                    299,                 1.1603,                 1.4348,                 1.2119,                 1.4101,                 1.8521,                  1.199,                0.49813,                0.38096,                0.50426,                0.35585,                 1.1294,                 1.2136,                 1.1703,                 1.3312,                 1.5751,                 1.1632,              0.0041194,              0.0041194,              0.0041194
                    300,                  1.162,                 1.4394,                 1.2068,                  1.418,                 1.8639,                  1.195,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0040996,              0.0040996,              0.0040996
                    301,                  1.158,                 1.4357,                 1.2083,                  1.408,                 1.8516,                 1.1956,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0040798,              0.0040798,              0.0040798
                    302,                 1.1556,                 1.4265,                 1.2035,                 1.4104,                 1.8417,                 1.1928,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,                0.00406,                0.00406,                0.00406
                    303,                 1.1584,                 1.4286,                 1.2083,                 1.4127,                 1.8516,                 1.1956,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0040402,              0.0040402,              0.0040402
                    304,                 1.1554,                 1.4287,                 1.2057,                  1.408,                 1.8477,                 1.1948,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0040204,              0.0040204,              0.0040204
                    305,                 1.1628,                  1.442,                 1.2102,                 1.4196,                 1.8641,                  1.198,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0040006,              0.0040006,              0.0040006
                    306,                 1.1559,                  1.422,                 1.2043,                 1.4098,                 1.8382,                 1.1919,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0039808,              0.0039808,              0.0039808
                    307,                 1.1567,                 1.4373,                 1.2046,                 1.4077,                 1.8583,                 1.1919,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,               0.003961,               0.003961,               0.003961
                    308,                 1.1553,                 1.4244,                 1.2068,                 1.4064,                 1.8489,                 1.1945,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0039412,              0.0039412,              0.0039412
                    309,                 1.1543,                 1.4296,                 1.2033,                 1.4033,                  1.844,                 1.1922,                0.50219,                0.38057,                0.50682,                0.35761,                 1.1276,                 1.2085,                 1.1686,                  1.331,                 1.5687,                 1.1615,              0.0039214,              0.0039214,              0.0039214
                    310,                 1.1518,                 1.4217,                 1.2044,                 1.4041,                 1.8332,                 1.1914,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0039016,              0.0039016,              0.0039016
                    311,                 1.1544,                  1.424,                 1.2054,                  1.405,                 1.8451,                 1.1925,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0038818,              0.0038818,              0.0038818
                    312,                 1.1632,                 1.4184,                 1.2053,                  1.424,                 1.8438,                 1.1929,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,               0.003862,               0.003862,               0.003862
                    313,                 1.1589,                 1.4191,                 1.2067,                 1.4134,                 1.8382,                 1.1936,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0038422,              0.0038422,              0.0038422
                    314,                 1.1561,                 1.4217,                  1.206,                 1.4081,                 1.8385,                 1.1936,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0038224,              0.0038224,              0.0038224
                    315,                 1.1494,                 1.4205,                 1.2009,                 1.4017,                 1.8381,                  1.187,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0038026,              0.0038026,              0.0038026
                    316,                 1.1521,                 1.4212,                 1.2042,                 1.4049,                 1.8428,                 1.1924,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0037828,              0.0037828,              0.0037828
                    317,                 1.1491,                 1.4229,                 1.2042,                 1.4032,                 1.8438,                 1.1912,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,               0.003763,               0.003763,               0.003763
                    318,                 1.1516,                 1.4205,                 1.2048,                 1.4046,                 1.8376,                 1.1925,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0037432,              0.0037432,              0.0037432
                    319,                 1.1511,                 1.4252,                 1.2046,                 1.4044,                  1.845,                 1.1919,                0.49877,                0.38523,                0.50725,                 0.3582,                 1.1261,                  1.204,                 1.1669,                 1.3293,                 1.5637,                 1.1588,              0.0037234,              0.0037234,              0.0037234
                    320,                 1.1511,                 1.4101,                 1.2001,                 1.4034,                 1.8268,                 1.1899,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0037036,              0.0037036,              0.0037036
                    321,                 1.1542,                 1.4173,                 1.2041,                 1.4071,                 1.8384,                  1.191,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0036838,              0.0036838,              0.0036838
                    322,                 1.1536,                  1.414,                 1.2023,                 1.4088,                  1.833,                 1.1906,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,               0.003664,               0.003664,               0.003664
                    323,                 1.1555,                 1.4174,                 1.2028,                 1.4112,                 1.8359,                 1.1886,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0036442,              0.0036442,              0.0036442
                    324,                 1.1492,                 1.4138,                 1.2022,                 1.4017,                 1.8313,                 1.1902,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0036244,              0.0036244,              0.0036244
                    325,                 1.1528,                 1.4126,                 1.2025,                 1.4076,                 1.8361,                 1.1902,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0036046,              0.0036046,              0.0036046
                    326,                 1.1505,                  1.419,                 1.2024,                    1.4,                 1.8369,                 1.1893,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0035848,              0.0035848,              0.0035848
                    327,                 1.1439,                  1.416,                 1.2018,                 1.3989,                 1.8335,                 1.1922,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,               0.003565,               0.003565,               0.003565
                    328,                 1.1385,                 1.4099,                 1.1996,                 1.3865,                 1.8223,                  1.188,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0035452,              0.0035452,              0.0035452
                    329,                 1.1437,                 1.4027,                 1.1997,                 1.3928,                 1.8153,                 1.1886,                0.50031,                0.38551,                0.51006,                 0.3605,                 1.1246,                 1.2006,                 1.1653,                 1.3263,                 1.5606,                 1.1566,              0.0035254,              0.0035254,              0.0035254
                    330,                 1.1455,                 1.3998,                 1.1991,                  1.399,                 1.8217,                 1.1871,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0035056,              0.0035056,              0.0035056
                    331,                  1.147,                 1.4099,                 1.1989,                 1.3978,                 1.8283,                 1.1865,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0034858,              0.0034858,              0.0034858
                    332,                 1.1494,                 1.4167,                 1.2007,                  1.407,                 1.8358,                 1.1894,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,               0.003466,               0.003466,               0.003466
                    333,                  1.155,                 1.4131,                 1.2025,                 1.4078,                 1.8336,                 1.1903,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0034462,              0.0034462,              0.0034462
                    334,                 1.1411,                 1.4019,                 1.1985,                 1.3907,                  1.818,                 1.1865,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0034264,              0.0034264,              0.0034264
                    335,                  1.145,                 1.3995,                 1.1975,                 1.3964,                  1.811,                 1.1851,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0034066,              0.0034066,              0.0034066
                    336,                 1.1497,                 1.4049,                 1.1968,                 1.4057,                 1.8259,                 1.1849,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0033868,              0.0033868,              0.0033868
                    337,                 1.1476,                 1.4045,                 1.1975,                 1.4003,                 1.8232,                 1.1862,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,               0.003367,               0.003367,               0.003367
                    338,                 1.1523,                 1.4034,                 1.2011,                 1.4054,                 1.8251,                 1.1879,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0033472,              0.0033472,              0.0033472
                    339,                 1.1473,                 1.3979,                 1.1975,                 1.4049,                 1.8174,                 1.1872,                0.50712,                0.38368,                0.51143,                0.36181,                  1.123,                  1.197,                 1.1636,                 1.3248,                 1.5577,                 1.1557,              0.0033274,              0.0033274,              0.0033274
                    340,                 1.1423,                 1.3949,                 1.1962,                 1.3925,                 1.8104,                 1.1864,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0033076,              0.0033076,              0.0033076
                    341,                 1.1459,                 1.4016,                  1.199,                 1.3984,                 1.8248,                 1.1858,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0032878,              0.0032878,              0.0032878
                    342,                 1.1468,                 1.4011,                 1.1988,                 1.4029,                 1.8221,                 1.1857,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,               0.003268,               0.003268,               0.003268
                    343,                 1.1409,                 1.3985,                 1.1944,                 1.3941,                 1.8149,                 1.1846,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0032482,              0.0032482,              0.0032482
                    344,                  1.144,                 1.3992,                 1.1956,                 1.3951,                 1.8176,                 1.1848,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0032284,              0.0032284,              0.0032284
                    345,                 1.1511,                 1.3947,                 1.1948,                 1.4069,                 1.8103,                 1.1839,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0032086,              0.0032086,              0.0032086
                    346,                 1.1381,                 1.3991,                 1.1955,                 1.3921,                  1.815,                 1.1843,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0031888,              0.0031888,              0.0031888
                    347,                 1.1459,                 1.4032,                 1.1986,                 1.3996,                 1.8171,                 1.1854,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,               0.003169,               0.003169,               0.003169
                    348,                 1.1365,                 1.3921,                 1.1931,                 1.3888,                 1.8081,                 1.1825,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0031492,              0.0031492,              0.0031492
                    349,                 1.1447,                 1.3919,                 1.1947,                 1.4037,                 1.8104,                 1.1842,                0.50845,                0.38469,                0.51269,                0.36279,                 1.1214,                 1.1925,                 1.1621,                  1.322,                 1.5559,                 1.1533,              0.0031294,              0.0031294,              0.0031294
                    350,                 1.1412,                 1.3924,                 1.1949,                  1.391,                 1.8116,                  1.184,                0.50079,                 0.3882,                0.51468,                0.36429,                 1.1193,                 1.1888,                 1.1603,                 1.3217,                 1.5517,                 1.1532,              0.0031096,              0.0031096,              0.0031096
                    351,                 1.1387,                 1.3857,                 1.1937,                 1.3933,                 1.8016,                  1.183,                0.50079,                 0.3882,                0.51468,                0.36429,                 1.1193,                 1.1888,                 1.1603,                 1.3217,                 1.5517,                 1.1532,              0.0030898,              0.0030898,              0.0030898
                    352,                 1.1449,                 1.3944,                 1.1969,                 1.3975,                 1.8105,                 1.1849,                0.50079,                 0.3882,                0.51468,                0.36429,                 1.1193,                 1.1888,                 1.1603,                 1.3217,                 1.5517,                 1.1532,                0.00307,                0.00307,                0.00307
                    353,                 1.1396,                 1.3899,                 1.1953,                   1.39,                 1.8074,                 1.1831,                0.50079,                 0.3882,                0.51468,                0.36429,                 1.1193,                 1.1888,                 1.1603,                 1.3217,                 1.5517,                 1.1532,              0.0030502,              0.0030502,              0.0030502
