                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    230,                 1.0565,                 1.2028,                 1.1467,                 1.3114,                  1.563,                 1.1463,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0054856,              0.0054856,              0.0054856
                    231,                 1.0594,                 1.2099,                 1.1522,                 1.3092,                 1.5671,                  1.152,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0054658,              0.0054658,              0.0054658
                    232,                 1.0592,                 1.2106,                 1.1497,                 1.3101,                  1.569,                 1.1483,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,               0.005446,               0.005446,               0.005446
                    233,                 1.0531,                 1.2002,                 1.1463,                 1.2986,                 1.5518,                 1.1447,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0054262,              0.0054262,              0.0054262
                    234,                 1.0562,                  1.203,                 1.1462,                  1.306,                 1.5626,                 1.1467,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0054064,              0.0054064,              0.0054064
                    235,                 1.0567,                 1.2109,                 1.1477,                 1.3097,                  1.571,                 1.1461,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0053866,              0.0053866,              0.0053866
                    236,                 1.0574,                 1.2035,                 1.1488,                 1.3085,                 1.5639,                  1.148,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0053668,              0.0053668,              0.0053668
                    237,                  1.056,                 1.2097,                 1.1488,                 1.3052,                 1.5661,                 1.1482,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,               0.005347,               0.005347,               0.005347
                    238,                  1.053,                 1.2055,                 1.1477,                 1.3003,                 1.5627,                 1.1464,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0053272,              0.0053272,              0.0053272
                    239,                 1.0568,                 1.2048,                 1.1485,                 1.3042,                 1.5594,                 1.1487,                0.55211,                0.43794,                0.59074,                0.43213,                 1.0173,                 1.0188,                 1.1083,                 1.2113,                 1.3209,                   1.11,              0.0053074,              0.0053074,              0.0053074
                    240,                 1.0598,                 1.2028,                 1.1481,                 1.3112,                 1.5624,                 1.1472,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0052876,              0.0052876,              0.0052876
                    241,                 1.0517,                 1.1987,                 1.1461,                 1.2989,                 1.5578,                 1.1447,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0052678,              0.0052678,              0.0052678
                    242,                 1.0541,                 1.2042,                 1.1462,                 1.3046,                 1.5663,                 1.1472,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,               0.005248,               0.005248,               0.005248
                    243,                 1.0624,                 1.2104,                 1.1506,                 1.3138,                 1.5705,                 1.1491,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0052282,              0.0052282,              0.0052282
                    244,                 1.0523,                 1.1968,                 1.1449,                 1.3032,                 1.5552,                 1.1448,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0052084,              0.0052084,              0.0052084
                    245,                 1.0567,                 1.2004,                  1.147,                  1.305,                 1.5629,                  1.146,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0051886,              0.0051886,              0.0051886
                    246,                 1.0552,                 1.2029,                 1.1464,                 1.3087,                 1.5674,                 1.1464,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0051688,              0.0051688,              0.0051688
                    247,                 1.0515,                 1.1984,                 1.1464,                 1.3007,                 1.5583,                 1.1467,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,               0.005149,               0.005149,               0.005149
                    248,                 1.0527,                 1.1938,                 1.1465,                 1.2985,                 1.5534,                 1.1468,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0051292,              0.0051292,              0.0051292
                    249,                 1.0477,                 1.1933,                 1.1435,                 1.2956,                 1.5481,                 1.1424,                0.54893,                0.44222,                0.59228,                0.43384,                 1.0159,                 1.0147,                 1.1066,                  1.209,                 1.3171,                  1.108,              0.0051094,              0.0051094,              0.0051094
                    250,                 1.0519,                  1.189,                 1.1439,                  1.301,                 1.5463,                 1.1456,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0050896,              0.0050896,              0.0050896
                    251,                 1.0535,                 1.1992,                 1.1461,                 1.3032,                 1.5563,                  1.146,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0050698,              0.0050698,              0.0050698
                    252,                 1.0514,                 1.2013,                 1.1422,                 1.3047,                 1.5595,                 1.1421,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,                0.00505,                0.00505,                0.00505
                    253,                 1.0477,                 1.1931,                 1.1394,                 1.3049,                  1.557,                 1.1406,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0050302,              0.0050302,              0.0050302
                    254,                  1.044,                 1.1859,                 1.1434,                 1.2935,                 1.5399,                  1.143,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0050104,              0.0050104,              0.0050104
                    255,                 1.0513,                 1.1917,                 1.1442,                 1.3007,                 1.5502,                 1.1444,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0049906,              0.0049906,              0.0049906
                    256,                 1.0501,                 1.1929,                  1.145,                 1.2994,                 1.5497,                 1.1448,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0049708,              0.0049708,              0.0049708
                    257,                 1.0539,                 1.1905,                 1.1421,                 1.3063,                  1.553,                 1.1425,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,               0.004951,               0.004951,               0.004951
                    258,                 1.0528,                 1.1835,                 1.1435,                 1.2999,                 1.5378,                 1.1431,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0049312,              0.0049312,              0.0049312
                    259,                 1.0544,                 1.1922,                 1.1442,                 1.3031,                 1.5494,                 1.1443,                0.54797,                0.44783,                0.59519,                0.43597,                 1.0144,                  1.012,                 1.1048,                 1.2065,                 1.3131,                  1.106,              0.0049114,              0.0049114,              0.0049114
                    260,                 1.0443,                 1.1857,                 1.1401,                  1.296,                  1.542,                 1.1414,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0048916,              0.0048916,              0.0048916
                    261,                 1.0478,                 1.1865,                 1.1414,                 1.2947,                 1.5426,                 1.1417,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0048718,              0.0048718,              0.0048718
                    262,                 1.0527,                 1.1925,                  1.145,                 1.2982,                 1.5448,                 1.1451,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,               0.004852,               0.004852,               0.004852
                    263,                 1.0425,                 1.1881,                 1.1391,                 1.2914,                 1.5466,                 1.1386,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0048322,              0.0048322,              0.0048322
                    264,                 1.0402,                 1.1776,                 1.1379,                 1.2914,                 1.5364,                 1.1392,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0048124,              0.0048124,              0.0048124
                    265,                 1.0441,                 1.1841,                 1.1418,                 1.2884,                 1.5364,                 1.1423,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0047926,              0.0047926,              0.0047926
                    266,                 1.0424,                 1.1791,                 1.1382,                 1.2923,                 1.5347,                 1.1384,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0047728,              0.0047728,              0.0047728
                    267,                  1.048,                 1.1836,                 1.1404,                  1.297,                 1.5434,                 1.1398,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,               0.004753,               0.004753,               0.004753
                    268,                 1.0466,                  1.184,                 1.1416,                 1.2962,                 1.5404,                 1.1439,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0047332,              0.0047332,              0.0047332
                    269,                 1.0428,                 1.1844,                 1.1405,                  1.292,                 1.5442,                 1.1406,                0.55219,                0.44892,                0.59662,                0.43701,                 1.0132,                 1.0082,                  1.103,                 1.2046,                 1.3077,                 1.1032,              0.0047134,              0.0047134,              0.0047134
                    270,                 1.0417,                 1.1821,                 1.1381,                 1.2892,                 1.5357,                 1.1386,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0046936,              0.0046936,              0.0046936
                    271,                 1.0435,                 1.1745,                 1.1399,                 1.2942,                 1.5316,                 1.1398,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0046738,              0.0046738,              0.0046738
                    272,                  1.043,                 1.1732,                 1.1399,                 1.2923,                 1.5297,                 1.1397,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,               0.004654,               0.004654,               0.004654
                    273,                 1.0429,                 1.1768,                 1.1377,                 1.2938,                 1.5366,                 1.1374,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0046342,              0.0046342,              0.0046342
                    274,                  1.046,                 1.1768,                 1.1395,                 1.2943,                 1.5339,                 1.1376,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0046144,              0.0046144,              0.0046144
                    275,                 1.0374,                 1.1636,                 1.1336,                 1.2868,                   1.52,                 1.1349,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0045946,              0.0045946,              0.0045946
                    276,                  1.044,                 1.1718,                 1.1365,                 1.2983,                 1.5301,                 1.1364,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0045748,              0.0045748,              0.0045748
                    277,                 1.0429,                 1.1736,                 1.1377,                 1.2917,                 1.5344,                 1.1381,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,               0.004555,               0.004555,               0.004555
                    278,                 1.0387,                  1.173,                 1.1357,                  1.288,                 1.5259,                 1.1375,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0045352,              0.0045352,              0.0045352
                    279,                 1.0447,                 1.1717,                 1.1388,                 1.2951,                 1.5266,                 1.1385,                0.54661,                0.45386,                0.59878,                0.43868,                 1.0129,                 1.0043,                 1.1022,                 1.2042,                 1.3025,                  1.103,              0.0045154,              0.0045154,              0.0045154
                    280,                  1.045,                 1.1723,                 1.1379,                 1.2965,                 1.5324,                 1.1382,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0044956,              0.0044956,              0.0044956
                    281,                 1.0455,                 1.1754,                 1.1392,                 1.2957,                 1.5365,                 1.1408,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0044758,              0.0044758,              0.0044758
                    282,                  1.034,                 1.1614,                  1.133,                 1.2822,                  1.519,                 1.1352,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,               0.004456,               0.004456,               0.004456
                    283,                 1.0434,                 1.1666,                 1.1365,                 1.2933,                 1.5215,                 1.1369,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0044362,              0.0044362,              0.0044362
                    284,                 1.0399,                 1.1649,                 1.1367,                 1.2877,                 1.5184,                 1.1369,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0044164,              0.0044164,              0.0044164
                    285,                  1.045,                 1.1715,                 1.1368,                 1.2953,                 1.5285,                 1.1381,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0043966,              0.0043966,              0.0043966
                    286,                 1.0362,                 1.1622,                 1.1345,                 1.2862,                 1.5155,                 1.1348,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0043768,              0.0043768,              0.0043768
                    287,                 1.0343,                 1.1624,                 1.1334,                 1.2821,                  1.511,                 1.1339,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,               0.004357,               0.004357,               0.004357
                    288,                  1.037,                 1.1711,                 1.1363,                 1.2845,                 1.5264,                 1.1356,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0043372,              0.0043372,              0.0043372
                    289,                 1.0391,                 1.1736,                 1.1318,                 1.2906,                 1.5266,                 1.1326,                0.54713,                0.45709,                0.59984,                0.43981,                 1.0116,                 1.0005,                 1.1007,                  1.202,                 1.2976,                 1.1011,              0.0043174,              0.0043174,              0.0043174
                    290,                 1.0344,                 1.1628,                  1.133,                   1.28,                 1.5151,                 1.1331,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0042976,              0.0042976,              0.0042976
                    291,                 1.0388,                 1.1607,                 1.1356,                 1.2876,                 1.5201,                 1.1362,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0042778,              0.0042778,              0.0042778
                    292,                 1.0361,                 1.1658,                 1.1347,                 1.2833,                 1.5222,                 1.1365,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,               0.004258,               0.004258,               0.004258
                    293,                 1.0347,                 1.1618,                 1.1339,                 1.2812,                 1.5162,                 1.1339,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0042382,              0.0042382,              0.0042382
                    294,                 1.0366,                  1.157,                 1.1329,                 1.2823,                 1.5075,                 1.1329,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0042184,              0.0042184,              0.0042184
                    295,                 1.0405,                 1.1569,                 1.1348,                 1.2881,                 1.5108,                 1.1355,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0041986,              0.0041986,              0.0041986
                    296,                 1.0321,                 1.1537,                 1.1303,                 1.2812,                 1.5073,                 1.1322,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0041788,              0.0041788,              0.0041788
                    297,                 1.0331,                 1.1548,                 1.1326,                 1.2832,                 1.5078,                 1.1344,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,               0.004159,               0.004159,               0.004159
                    298,                 1.0342,                 1.1557,                 1.1327,                 1.2819,                 1.5044,                 1.1336,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0041392,              0.0041392,              0.0041392
                    299,                 1.0365,                 1.1555,                 1.1359,                 1.2818,                 1.5035,                 1.1356,                0.54978,                0.45696,                0.60245,                0.44161,                 1.0106,                0.99826,                 1.0994,                    1.2,                 1.2939,                 1.0992,              0.0041194,              0.0041194,              0.0041194
                    300,                 1.0375,                 1.1565,                 1.1313,                 1.2893,                 1.5126,                 1.1316,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0040996,              0.0040996,              0.0040996
                    301,                 1.0333,                 1.1548,                 1.1321,                 1.2782,                 1.5055,                 1.1323,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0040798,              0.0040798,              0.0040798
                    302,                 1.0315,                 1.1451,                 1.1284,                 1.2814,                 1.4954,                 1.1294,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,                0.00406,                0.00406,                0.00406
                    303,                 1.0357,                 1.1477,                 1.1339,                  1.286,                 1.5059,                 1.1348,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0040402,              0.0040402,              0.0040402
                    304,                 1.0308,                 1.1461,                 1.1303,                 1.2789,                 1.4993,                 1.1311,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0040204,              0.0040204,              0.0040204
                    305,                 1.0372,                 1.1573,                 1.1343,                 1.2898,                 1.5099,                 1.1339,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0040006,              0.0040006,              0.0040006
                    306,                 1.0312,                 1.1411,                 1.1295,                 1.2812,                 1.4929,                 1.1297,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0039808,              0.0039808,              0.0039808
                    307,                 1.0302,                 1.1512,                 1.1289,                 1.2781,                  1.503,                 1.1294,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,               0.003961,               0.003961,               0.003961
                    308,                 1.0305,                 1.1444,                 1.1297,                 1.2767,                 1.4988,                 1.1303,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0039412,              0.0039412,              0.0039412
                    309,                 1.0305,                 1.1491,                 1.1294,                 1.2755,                 1.5005,                 1.1296,                0.56035,                0.45216,                0.60426,                0.44275,                 1.0094,                0.99641,                 1.0976,                 1.1984,                 1.2923,                  1.097,              0.0039214,              0.0039214,              0.0039214
                    310,                 1.0275,                 1.1411,                 1.1287,                 1.2752,                  1.488,                 1.1285,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0039016,              0.0039016,              0.0039016
                    311,                 1.0319,                 1.1451,                 1.1307,                 1.2779,                 1.5027,                 1.1311,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0038818,              0.0038818,              0.0038818
                    312,                 1.0353,                 1.1352,                 1.1285,                  1.292,                 1.4984,                 1.1287,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,               0.003862,               0.003862,               0.003862
                    313,                 1.0318,                  1.137,                 1.1283,                 1.2811,                 1.4894,                 1.1287,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0038422,              0.0038422,              0.0038422
                    314,                 1.0283,                 1.1418,                  1.128,                 1.2748,                 1.4944,                 1.1286,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0038224,              0.0038224,              0.0038224
                    315,                 1.0247,                 1.1384,                  1.125,                  1.274,                 1.4903,                 1.1258,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0038026,              0.0038026,              0.0038026
                    316,                 1.0276,                 1.1384,                 1.1288,                 1.2757,                   1.49,                 1.1285,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0037828,              0.0037828,              0.0037828
                    317,                 1.0247,                 1.1443,                  1.128,                 1.2732,                 1.4971,                 1.1283,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,               0.003763,               0.003763,               0.003763
                    318,                 1.0259,                 1.1377,                 1.1273,                  1.272,                   1.49,                 1.1265,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0037432,              0.0037432,              0.0037432
                    319,                 1.0261,                 1.1404,                 1.1279,                 1.2738,                 1.4963,                 1.1286,                0.55525,                0.46092,                0.60542,                0.44333,                 1.0067,                0.99274,                 1.0953,                 1.1963,                 1.2877,                 1.0951,              0.0037234,              0.0037234,              0.0037234
                    320,                 1.0252,                  1.129,                 1.1241,                 1.2726,                 1.4764,                 1.1263,                0.56415,                 0.4567,                0.60668,                0.44463,                 1.0053,                0.98957,                 1.0937,                 1.1958,                 1.2819,                 1.0942,              0.0037036,              0.0037036,              0.0037036
                    321,                 1.0307,                 1.1362,                 1.1294,                 1.2793,                 1.4897,                 1.1296,                0.56415,                 0.4567,                0.60668,                0.44463,                 1.0053,                0.98957,                 1.0937,                 1.1958,                 1.2819,                 1.0942,              0.0036838,              0.0036838,              0.0036838
                    322,                  1.028,                 1.1317,                 1.1265,                 1.2767,                 1.4858,                 1.1269,                0.56415,                 0.4567,                0.60668,                0.44463,                 1.0053,                0.98957,                 1.0937,                 1.1958,                 1.2819,                 1.0942,               0.003664,               0.003664,               0.003664
                    323,                 1.0269,                 1.1342,                 1.1261,                 1.2793,                 1.4876,                 1.1272,                0.56415,                 0.4567,                0.60668,                0.44463,                 1.0053,                0.98957,                 1.0937,                 1.1958,                 1.2819,                 1.0942,              0.0036442,              0.0036442,              0.0036442
