                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    269,                 1.0553,                 1.2017,                 1.1696,                 1.3914,                 1.6074,                 1.1709,                0.56378,                0.49057,                0.63777,                0.47454,                0.94693,                0.92274,                 1.1232,                 1.1304,                 1.1816,                 1.1279,              0.0047134,              0.0047134,              0.0047134
                    270,                 1.0543,                 1.1978,                  1.169,                 1.3899,                 1.6003,                  1.171,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0046936,              0.0046936,              0.0046936
                    271,                 1.0573,                  1.193,                  1.172,                 1.3903,                 1.5924,                 1.1729,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0046738,              0.0046738,              0.0046738
                    272,                 1.0563,                 1.1943,                 1.1698,                 1.3923,                 1.6013,                 1.1713,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,               0.004654,               0.004654,               0.004654
                    273,                  1.052,                 1.1926,                 1.1667,                 1.3837,                 1.5906,                 1.1681,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0046342,              0.0046342,              0.0046342
                    274,                 1.0538,                 1.1933,                 1.1685,                 1.3879,                  1.595,                 1.1698,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0046144,              0.0046144,              0.0046144
                    275,                 1.0557,                 1.1925,                 1.1661,                 1.3922,                 1.5962,                 1.1677,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0045946,              0.0045946,              0.0045946
                    276,                 1.0461,                 1.1872,                 1.1626,                 1.3843,                 1.5865,                 1.1659,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0045748,              0.0045748,              0.0045748
                    277,                 1.0572,                 1.1902,                 1.1676,                 1.3941,                 1.5947,                 1.1681,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,               0.004555,               0.004555,               0.004555
                    278,                 1.0519,                 1.1906,                 1.1645,                 1.3915,                 1.5884,                 1.1653,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0045352,              0.0045352,              0.0045352
                    279,                 1.0531,                  1.183,                 1.1655,                 1.3926,                 1.5836,                  1.167,                0.56566,                 0.4936,                0.63989,                0.47679,                0.94449,                0.91884,                 1.1208,                 1.1286,                 1.1762,                  1.126,              0.0045154,              0.0045154,              0.0045154
                    280,                 1.0533,                 1.1885,                 1.1669,                 1.3865,                 1.5909,                 1.1684,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0044956,              0.0044956,              0.0044956
                    281,                 1.0586,                 1.1958,                 1.1694,                 1.3955,                 1.6031,                 1.1689,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0044758,              0.0044758,              0.0044758
                    282,                 1.0485,                 1.1782,                 1.1653,                 1.3865,                 1.5866,                 1.1673,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,               0.004456,               0.004456,               0.004456
                    283,                 1.0565,                 1.1871,                 1.1664,                 1.3927,                 1.5913,                 1.1671,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0044362,              0.0044362,              0.0044362
                    284,                 1.0534,                 1.1854,                 1.1671,                 1.3895,                 1.5858,                  1.168,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0044164,              0.0044164,              0.0044164
                    285,                 1.0564,                 1.1905,                 1.1692,                 1.3942,                 1.5917,                 1.1701,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0043966,              0.0043966,              0.0043966
                    286,                 1.0451,                 1.1807,                  1.163,                 1.3784,                 1.5806,                 1.1653,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0043768,              0.0043768,              0.0043768
                    287,                 1.0497,                 1.1807,                  1.163,                 1.3884,                 1.5824,                 1.1645,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,               0.004357,               0.004357,               0.004357
                    288,                 1.0452,                 1.1833,                 1.1643,                 1.3747,                  1.582,                 1.1658,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0043372,              0.0043372,              0.0043372
                    289,                  1.047,                 1.1816,                 1.1631,                  1.382,                 1.5798,                 1.1666,                0.57346,                0.49169,                0.64088,                0.47778,                0.94342,                0.91565,                 1.1195,                  1.128,                 1.1716,                 1.1247,              0.0043174,              0.0043174,              0.0043174
                    290,                 1.0472,                 1.1801,                 1.1629,                  1.379,                 1.5771,                 1.1633,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0042976,              0.0042976,              0.0042976
                    291,                 1.0512,                 1.1806,                 1.1644,                  1.384,                 1.5825,                  1.167,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0042778,              0.0042778,              0.0042778
                    292,                 1.0499,                 1.1848,                 1.1651,                 1.3831,                 1.5853,                 1.1685,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,               0.004258,               0.004258,               0.004258
                    293,                 1.0476,                 1.1767,                 1.1647,                 1.3769,                 1.5739,                 1.1663,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0042382,              0.0042382,              0.0042382
                    294,                 1.0465,                 1.1782,                 1.1626,                 1.3788,                 1.5748,                 1.1649,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0042184,              0.0042184,              0.0042184
                    295,                 1.0505,                  1.174,                 1.1629,                 1.3847,                 1.5747,                 1.1647,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0041986,              0.0041986,              0.0041986
                    296,                 1.0499,                 1.1811,                 1.1649,                 1.3835,                 1.5857,                 1.1665,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0041788,              0.0041788,              0.0041788
                    297,                 1.0522,                 1.1785,                 1.1626,                 1.3906,                 1.5837,                 1.1644,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,               0.004159,               0.004159,               0.004159
                    298,                 1.0451,                 1.1748,                 1.1591,                 1.3797,                 1.5736,                  1.162,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0041392,              0.0041392,              0.0041392
                    299,                 1.0502,                 1.1654,                 1.1645,                 1.3844,                 1.5653,                  1.166,                0.56098,                0.49321,                0.64233,                0.47934,                 0.9416,                0.91279,                 1.1176,                 1.1245,                 1.1692,                 1.1217,              0.0041194,              0.0041194,              0.0041194
                    300,                 1.0497,                 1.1801,                 1.1641,                 1.3837,                  1.582,                 1.1659,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0040996,              0.0040996,              0.0040996
                    301,                 1.0458,                 1.1662,                 1.1598,                 1.3815,                  1.565,                 1.1628,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0040798,              0.0040798,              0.0040798
                    302,                 1.0452,                 1.1707,                  1.161,                 1.3822,                 1.5721,                 1.1631,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,                0.00406,                0.00406,                0.00406
                    303,                 1.0494,                  1.173,                 1.1641,                 1.3862,                 1.5742,                 1.1648,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0040402,              0.0040402,              0.0040402
                    304,                 1.0456,                 1.1716,                 1.1612,                 1.3758,                 1.5692,                 1.1645,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0040204,              0.0040204,              0.0040204
                    305,                 1.0468,                 1.1626,                 1.1602,                 1.3827,                 1.5606,                 1.1619,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0040006,              0.0040006,              0.0040006
                    306,                 1.0423,                 1.1617,                 1.1593,                 1.3743,                 1.5574,                 1.1607,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0039808,              0.0039808,              0.0039808
                    307,                 1.0441,                 1.1633,                  1.159,                 1.3773,                  1.558,                 1.1614,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,               0.003961,               0.003961,               0.003961
                    308,                  1.047,                  1.166,                 1.1574,                 1.3833,                 1.5649,                 1.1592,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0039412,              0.0039412,              0.0039412
                    309,                 1.0416,                 1.1642,                 1.1565,                 1.3755,                 1.5628,                 1.1601,                0.56275,                0.49408,                0.64409,                0.48067,                0.94041,                0.90944,                  1.116,                 1.1226,                 1.1658,                 1.1202,              0.0039214,              0.0039214,              0.0039214
                    310,                 1.0413,                 1.1602,                 1.1566,                 1.3756,                 1.5569,                 1.1591,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0039016,              0.0039016,              0.0039016
                    311,                 1.0399,                 1.1611,                 1.1571,                 1.3741,                 1.5601,                 1.1599,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0038818,              0.0038818,              0.0038818
                    312,                 1.0417,                 1.1593,                 1.1576,                 1.3826,                 1.5615,                  1.161,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,               0.003862,               0.003862,               0.003862
                    313,                 1.0446,                 1.1639,                 1.1603,                 1.3765,                 1.5631,                 1.1626,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0038422,              0.0038422,              0.0038422
                    314,                 1.0438,                 1.1621,                 1.1592,                 1.3776,                 1.5631,                 1.1615,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0038224,              0.0038224,              0.0038224
                    315,                 1.0399,                 1.1509,                 1.1556,                 1.3721,                 1.5477,                 1.1588,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0038026,              0.0038026,              0.0038026
                    316,                 1.0414,                 1.1547,                 1.1567,                 1.3755,                  1.553,                 1.1604,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0037828,              0.0037828,              0.0037828
                    317,                 1.0394,                 1.1576,                 1.1562,                 1.3784,                 1.5573,                 1.1596,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,               0.003763,               0.003763,               0.003763
                    318,                 1.0321,                 1.1466,                 1.1524,                 1.3592,                 1.5396,                  1.155,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0037432,              0.0037432,              0.0037432
                    319,                 1.0393,                 1.1509,                 1.1551,                  1.378,                 1.5488,                 1.1582,                0.57537,                0.49723,                0.64636,                0.48241,                0.93941,                0.90597,                 1.1147,                 1.1207,                 1.1611,                 1.1188,              0.0037234,              0.0037234,              0.0037234
                    320,                 1.0397,                 1.1493,                  1.153,                 1.3813,                  1.549,                 1.1538,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0037036,              0.0037036,              0.0037036
                    321,                 1.0439,                 1.1532,                 1.1587,                 1.3808,                 1.5533,                 1.1605,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0036838,              0.0036838,              0.0036838
                    322,                  1.041,                 1.1498,                 1.1541,                 1.3777,                  1.546,                  1.156,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,               0.003664,               0.003664,               0.003664
                    323,                 1.0357,                 1.1579,                 1.1541,                 1.3678,                 1.5581,                 1.1572,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0036442,              0.0036442,              0.0036442
                    324,                 1.0367,                 1.1511,                  1.156,                 1.3672,                 1.5477,                  1.157,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0036244,              0.0036244,              0.0036244
                    325,                 1.0327,                 1.1396,                 1.1519,                 1.3637,                 1.5366,                 1.1551,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0036046,              0.0036046,              0.0036046
                    326,                 1.0327,                 1.1554,                  1.154,                 1.3651,                 1.5548,                  1.157,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0035848,              0.0035848,              0.0035848
                    327,                  1.034,                 1.1547,                 1.1561,                  1.364,                 1.5486,                 1.1586,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,               0.003565,               0.003565,               0.003565
                    328,                 1.0287,                 1.1446,                 1.1545,                 1.3551,                 1.5361,                 1.1568,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0035452,              0.0035452,              0.0035452
                    329,                 1.0292,                 1.1367,                 1.1515,                 1.3582,                 1.5305,                 1.1546,                0.57021,                0.49715,                0.64801,                 0.4839,                0.93786,                0.90227,                 1.1128,                 1.1173,                 1.1583,                 1.1162,              0.0035254,              0.0035254,              0.0035254
                    330,                 1.0364,                 1.1353,                 1.1524,                 1.3704,                 1.5295,                 1.1549,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0035056,              0.0035056,              0.0035056
                    331,                 1.0362,                 1.1407,                 1.1499,                 1.3698,                 1.5387,                 1.1525,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0034858,              0.0034858,              0.0034858
                    332,                 1.0394,                 1.1476,                 1.1523,                 1.3796,                 1.5494,                 1.1545,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,               0.003466,               0.003466,               0.003466
                    333,                 1.0369,                 1.1449,                 1.1511,                 1.3729,                 1.5447,                 1.1539,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0034462,              0.0034462,              0.0034462
                    334,                 1.0352,                 1.1397,                 1.1511,                 1.3688,                 1.5332,                 1.1543,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0034264,              0.0034264,              0.0034264
                    335,                 1.0303,                 1.1287,                 1.1479,                 1.3634,                 1.5242,                 1.1498,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0034066,              0.0034066,              0.0034066
                    336,                 1.0286,                 1.1322,                 1.1475,                 1.3627,                 1.5289,                 1.1511,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0033868,              0.0033868,              0.0033868
                    337,                 1.0315,                  1.126,                 1.1496,                 1.3634,                  1.523,                 1.1519,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,               0.003367,               0.003367,               0.003367
                    338,                 1.0311,                  1.144,                 1.1533,                 1.3631,                   1.54,                 1.1557,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0033472,              0.0033472,              0.0033472
                    339,                 1.0307,                 1.1317,                 1.1486,                 1.3679,                 1.5304,                 1.1526,                0.56838,                0.50247,                0.65044,                0.48581,                0.93609,                0.89834,                 1.1111,                  1.115,                 1.1539,                 1.1141,              0.0033274,              0.0033274,              0.0033274
                    340,                 1.0293,                 1.1307,                 1.1478,                 1.3621,                 1.5225,                 1.1513,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0033076,              0.0033076,              0.0033076
                    341,                 1.0319,                 1.1324,                 1.1521,                 1.3625,                 1.5261,                  1.154,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0032878,              0.0032878,              0.0032878
                    342,                 1.0333,                 1.1312,                 1.1491,                 1.3676,                  1.525,                 1.1502,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,               0.003268,               0.003268,               0.003268
                    343,                 1.0273,                 1.1256,                 1.1491,                 1.3552,                 1.5156,                  1.152,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0032482,              0.0032482,              0.0032482
                    344,                 1.0314,                 1.1352,                 1.1484,                 1.3648,                 1.5333,                 1.1508,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0032284,              0.0032284,              0.0032284
                    345,                 1.0265,                 1.1311,                  1.148,                 1.3596,                 1.5224,                 1.1519,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0032086,              0.0032086,              0.0032086
                    346,                 1.0271,                 1.1352,                 1.1509,                 1.3573,                 1.5317,                 1.1538,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0031888,              0.0031888,              0.0031888
                    347,                 1.0268,                 1.1323,                 1.1495,                 1.3571,                 1.5256,                 1.1523,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,               0.003169,               0.003169,               0.003169
                    348,                 1.0236,                 1.1157,                 1.1434,                 1.3589,                 1.5112,                 1.1491,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0031492,              0.0031492,              0.0031492
                    349,                  1.028,                 1.1292,                 1.1506,                 1.3597,                 1.5235,                 1.1545,                0.57463,                 0.4995,                0.65241,                0.48694,                0.93401,                0.89467,                 1.1089,                 1.1141,                 1.1486,                 1.1131,              0.0031294,              0.0031294,              0.0031294
                    350,                 1.0292,                 1.1201,                 1.1439,                 1.3632,                 1.5172,                 1.1476,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0031096,              0.0031096,              0.0031096
                    351,                 1.0228,                 1.1089,                  1.142,                 1.3514,                 1.4996,                 1.1453,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0030898,              0.0030898,              0.0030898
                    352,                 1.0262,                 1.1263,                 1.1479,                 1.3567,                 1.5239,                 1.1518,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,                0.00307,                0.00307,                0.00307
                    353,                 1.0233,                 1.1145,                 1.1433,                 1.3512,                 1.5074,                 1.1482,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0030502,              0.0030502,              0.0030502
                    354,                 1.0228,                 1.1141,                 1.1443,                 1.3568,                 1.5073,                 1.1477,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0030304,              0.0030304,              0.0030304
                    355,                  1.021,                 1.1187,                 1.1442,                 1.3503,                 1.5138,                 1.1471,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0030106,              0.0030106,              0.0030106
                    356,                 1.0211,                 1.1131,                 1.1441,                 1.3519,                 1.5041,                 1.1468,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0029908,              0.0029908,              0.0029908
                    357,                 1.0241,                  1.104,                 1.1448,                 1.3541,                 1.4976,                 1.1478,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,               0.002971,               0.002971,               0.002971
                    358,                 1.0217,                 1.1167,                 1.1444,                 1.3527,                 1.5082,                 1.1476,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0029512,              0.0029512,              0.0029512
                    359,                 1.0244,                 1.1192,                 1.1442,                 1.3566,                 1.5144,                 1.1465,                0.57141,                0.50441,                0.65458,                 0.4892,                0.93216,                0.89093,                 1.1071,                  1.112,                 1.1454,                 1.1109,              0.0029314,              0.0029314,              0.0029314
                    360,                 1.0153,                 1.1098,                 1.1411,                 1.3484,                  1.502,                 1.1445,                0.56834,                0.50704,                0.65722,                0.49107,                0.93129,                0.88777,                 1.1061,                 1.1119,                 1.1392,                 1.1105,              0.0029116,              0.0029116,              0.0029116
                    361,                 1.0173,                 1.1073,                 1.1414,                 1.3505,                 1.5006,                 1.1444,                0.56834,                0.50704,                0.65722,                0.49107,                0.93129,                0.88777,                 1.1061,                 1.1119,                 1.1392,                 1.1105,              0.0028918,              0.0028918,              0.0028918
                    362,                 1.0232,                  1.111,                 1.1455,                 1.3521,                 1.5022,                 1.1471,                0.56834,                0.50704,                0.65722,                0.49107,                0.93129,                0.88777,                 1.1061,                 1.1119,                 1.1392,                 1.1105,               0.002872,               0.002872,               0.002872
